"","Date","true_return","returnhat"
"2018-04-02",1,0.265821874339855,0.03379259512601
"2018-04-03",2,-0.616520478891682,-0.0208511812179046
"2018-04-04",3,0.0512975142195886,-0.784764101234365
"2018-04-05",4,0.123475454246299,-0.827372237657346
"2018-04-06",5,-0.0210255422842209,0.203241943191096
"2018-04-09",6,0.206523708466057,0.331366023153586
"2018-04-10",7,1.2376773935385,0.398171305363135
"2018-04-11",8,-0.181200753416645,-0.0338884807770958
"2018-04-12",9,-0.00638262490257656,-0.110259021652243
"2018-04-13",10,0.100352487822788,-0.0838470883173664
"2018-04-16",11,-1.28324471442755,-0.427066706617961
"2018-04-17",12,0.536574690671107,-0.188834854829723
"2018-04-18",13,1.56352017646069,0.135732772607686
"2018-04-19",14,-0.00315053623055986,0.170460273184279
"2018-04-20",15,0.632684345117387,-0.374003030958292
"2018-04-23",16,0.490887423446034,-0.301570519767625
"2018-04-24",17,0.421490540160581,0.305250763922371
"2018-04-25",18,-0.750494239792591,-0.413309016576718
"2018-04-26",19,0.671532722603336,-0.376113675905538
"2018-04-27",20,1.28486894924023,0.140722814983248
"2018-04-30",21,0.105422745110412,0.468892746080574
"2018-05-02",22,0.352673096734741,-0.164226597388556
"2018-05-03",23,-0.646778694988388,-0.665185245545457
"2018-05-04",24,1.00728193424758,-0.484369906894272
"2018-05-07",25,1.00728193424758,-0.0907999764207661
"2018-05-08",26,-0.0290887910740346,0.280208374183581
"2018-05-09",27,1.49760705558809,0.0633422735261132
"2018-05-10",28,0.585324749312279,0.132807688806037
"2018-05-11",29,0.354436251145914,0.244273238552698
"2018-05-14",30,-0.215414380285432,0.352477423898168
"2018-05-15",31,0.176768236414786,-0.420458514090453
"2018-05-16",32,0.163830072566052,-0.113541794067903
"2018-05-17",33,0.805709419976796,-0.273237307481963
"2018-05-18",34,-0.144568270357583,0.0094912279584852
"2018-05-21",35,1.18616533220247,0.195729325281736
"2018-05-22",36,0.263005938619344,0.0769699602749315
"2018-05-23",37,-1.33254621780176,-0.804638701577938
"2018-05-24",38,-1.08581147937841,0.178988206784761
"2018-05-25",39,0.197113627284619,-0.198885101649462
"2018-05-28",40,0.197113627284619,0.154501727064518
"2018-05-29",41,-1.49387174387479,-0.514699489350651
"2018-05-30",42,0.861989683826284,-0.452379651009635
"2018-05-31",43,-0.180170177038891,0.339021472462634
"2018-06-01",44,0.350181893510986,-0.00341736039345519
"2018-06-04",45,0.589967918159102,0.504925918241077
"2018-06-05",46,-0.831881317044836,-0.00402767926350883
"2018-06-06",47,0.380314426098768,0.220044425131649
"2018-06-07",48,-0.128073614746781,0.183261199318414
"2018-06-08",49,-0.361422416491635,-0.670712580917427
"2018-06-11",50,0.84670598772683,0.114880690530453
"2018-06-12",51,-0.515558443127853,-0.0880383524382545
"2018-06-13",52,-0.0088542289966776,-0.41990588693235
"2018-06-14",53,0.930146563925303,-0.273987392001801
"2018-06-15",54,-2.00817208985971,-0.268634031734869
"2018-06-18",55,-0.0467243127935188,0.0460700021118215
"2018-06-19",56,-0.427878396184713,-0.914857226481763
"2018-06-20",57,0.353786990824001,0.231383210257935
"2018-06-21",58,-1.09876279268847,-0.442163029037922
"2018-06-22",59,1.9131897550609,0.146412715745977
"2018-06-25",60,-2.64003775056419,-0.640412811441196
"2018-06-26",61,0.425663448475171,0.258138920379264
"2018-06-27",62,1.28265114564221,-0.694820699205874
"2018-06-28",63,-0.10016910996292,-0.109041710045957
"2018-06-29",64,0.318531218478463,0.441958125644392
"2018-07-02",65,-1.37351698908905,0.378572743943878
"2018-07-03",66,0.689175708026616,-0.255856257461
"2018-07-04",67,-0.316459411055607,-0.418476647655665
"2018-07-05",68,0.45356728659505,-0.0475760820436158
"2018-07-06",69,0.213382309185169,0.0407637162736767
"2018-07-09",70,1.05727846206501,0.331985799125438
"2018-07-10",71,0.0535943061942942,-0.176642643753136
"2018-07-11",72,-1.51876689090201,-0.433905678689053
"2018-07-12",73,0.891670504976458,0.366771234924923
"2018-07-13",74,0.145572979811622,-0.110617440252686
"2018-07-16",75,-0.901176339171836,-0.0278739581130455
"2018-07-17",76,0.367754864194724,-0.398325903507586
"2018-07-18",77,0.711076901672911,-0.178258293304386
"2018-07-19",78,0.102540382009832,-0.29427871209707
"2018-07-20",79,-0.0813592686480985,0.229704189758484
"2018-07-23",80,-0.336524872730728,0.0284398802500624
"2018-07-24",81,0.753462011089141,0.60028246151163
"2018-07-25",82,-0.722663167425068,0.162705562004062
"2018-07-26",83,0.0620259742388338,-0.086812381332644
"2018-07-27",84,0.516090049937288,-0.0179075794872186
"2018-07-30",85,-0.0136462721369632,-0.207913708268554
"2018-07-31",86,0.648085607422644,-0.215030495487695
"2018-08-01",87,-1.31824245298927,-0.42507763994591
"2018-08-02",88,-1.06368967801634,-0.629238768517891
"2018-08-03",89,1.13423765660227,0.110476699325431
"2018-08-06",90,0.0558318073625532,-0.0478219311275803
"2018-08-07",91,0.725099439223313,0.481588023685844
"2018-08-08",92,0.768652389186052,-0.0267419637533034
"2018-08-09",93,-0.472104406543944,0.131734650707132
"2018-08-10",94,-1.00509317491172,-0.208225866400662
"2018-08-13",95,-0.338269489970595,-0.247664603026155
"2018-08-14",96,-0.423990946103346,-0.181314582394922
"2018-08-15",97,-1.5496065807997,-0.454035690863041
"2018-08-16",98,0.789544942263706,-0.0207856539197856
"2018-08-17",99,0.0227275406067836,-0.0314354376520848
"2018-08-20",100,0.435844055111483,0.431978664546952
"2018-08-21",101,-0.355103965415843,0.0903308188613428
