"","Date","true_return","returnhat"
"2018-04-02",1,0.897634922104094,0.0418309686767697
"2018-04-03",2,-0.380184773369015,-0.275211327254994
"2018-04-04",3,-0.261925067118697,0.136064517222699
"2018-04-05",4,3.26778010936654,0.0326871392785466
"2018-04-06",5,-0.441185918990113,0.116676112064593
"2018-04-09",6,0.112849187420221,-0.654268346190819
"2018-04-10",7,1.0256540856894,-0.0504988152195692
"2018-04-11",8,-0.700142424912297,-0.0860660252795226
"2018-04-12",9,0.72553915363219,-0.0578101226670605
"2018-04-13",10,0.127226648702594,0.0594447338948879
"2018-04-16",11,-0.0567211694427519,-0.0939949388855283
"2018-04-17",12,0.943665754542612,0.155015570617713
"2018-04-18",13,0.893798260564862,-0.125284828093506
"2018-04-19",14,0.262430687034309,-0.261630513783784
"2018-04-20",15,0.587757972466115,-0.0792573690116699
"2018-04-23",16,0.976100430133214,-0.328362047799288
"2018-04-24",17,0.164148166645389,-0.0963610503459845
"2018-04-25",18,-0.961316042382008,-0.963559301931628
"2018-04-26",19,1.42721443947252,0.105100603934364
"2018-04-27",20,0.963439273074074,0.0744921630714265
"2018-04-30",21,1.21367210188169,-0.150659286345003
"2018-05-02",22,0.271557778919421,-0.460927644803989
"2018-05-03",23,-1.14462868658999,-0.347467537197869
"2018-05-04",24,0.474098115441208,-0.0123369018444084
"2018-05-07",25,0.545985702344658,0.0637137638216607
"2018-05-08",26,-0.334235192734191,-0.146203280643327
"2018-05-09",27,0.544560957296558,-0.0174846274823635
"2018-05-10",28,0.430971008011824,-0.0575407078493995
"2018-05-11",29,-0.186863397672092,0.0521983387689787
"2018-05-14",30,-0.0724161600622519,-0.0316609839684204
"2018-05-15",31,0.618172252456989,0.0244596850366607
"2018-05-16",32,0.43893168273722,-0.161200793685682
"2018-05-17",33,2.65554738907547,0.0396580366048633
"2018-05-18",34,-0.21052698405834,-0.115305735512598
"2018-05-21",35,0.799441792737328,-0.160734028198469
"2018-05-22",36,0.0868880064243895,0.435854840379773
"2018-05-23",37,-2.79358806637501,-0.101607078896781
"2018-05-24",38,-0.455801136897609,0.366218332955688
"2018-05-25",39,-0.169170944665939,0.0872223836643629
"2018-05-28",40,-1.28356996689008,-0.0819106559297612
"2018-05-29",41,-2.27891172215324,-0.08472652396268
"2018-05-30",42,-0.346771421011301,-0.0890136816917472
"2018-05-31",43,-0.792992401950709,0.938945479062711
"2018-06-01",44,2.23371758026379,-0.313468154493107
"2018-06-04",45,0.146248535193192,0.0885241661514183
"2018-06-05",46,-0.277147644420348,-0.00786884702488992
"2018-06-06",47,-0.102955750752708,0.0996626587379196
"2018-06-07",48,-0.258305979409216,0.291389589413319
"2018-06-08",49,0.051741970362554,-0.0298948867413448
"2018-06-11",50,0.82984697096969,0.165037343231412
"2018-06-12",51,-0.679806463540547,-0.0575705463543647
"2018-06-13",52,-0.0310228086936998,0.147537037208895
"2018-06-14",53,2.57500120055134,-0.0938340625861079
"2018-06-15",54,-0.638730729692401,-0.0718454654500477
"2018-06-18",55,-1.74745695132407,0.170716915404036
"2018-06-19",56,-1.64719347016704,-0.167732786943806
"2018-06-20",57,-0.500501263406426,-0.0561961031210978
"2018-06-21",58,-1.49013074723076,-0.0302883636068089
"2018-06-22",59,2.18075002801716,-0.40627741390424
"2018-06-25",60,-3.27388829672743,-0.156610071892432
"2018-06-26",61,-0.05002925440478,0.087244646672596
"2018-06-27",62,0.914594796030942,-0.00440023233996361
"2018-06-28",63,-1.20006530010932,-0.367429076494574
"2018-06-29",64,0.82558107437662,0.217607283167413
"2018-07-02",65,-0.98753875496156,-0.0554454775658753
"2018-07-03",66,0.839782517273531,0.318586171131547
"2018-07-04",67,0.103337276958404,-0.384785912242001
"2018-07-05",68,1.27287481863289,-0.223961469891891
"2018-07-06",69,0.307564014136556,0.0783524456315949
"2018-07-09",70,0.724944301279335,0.456866056312897
"2018-07-10",71,1.27702485137199,0.255424717183059
"2018-07-11",72,-2.37186784317564,0.140356915814846
"2018-07-12",73,0.991163712943744,-0.356994567343527
"2018-07-13",74,0.396861303070916,-0.011125550890503
"2018-07-16",75,-0.528706539210468,0.0338171198411721
"2018-07-17",76,0.435939478580074,0.0615963866193246
"2018-07-18",77,0.873032349373239,0.194631670435084
"2018-07-19",78,-0.983448069559404,0.035935138344843
"2018-07-20",79,-0.627630022987098,-0.32353853688573
"2018-07-23",80,-0.678473221289839,-0.0514306468755213
"2018-07-24",81,1.69763954465471,0.155918440119296
"2018-07-25",82,-0.205336066057266,0.244616914893517
"2018-07-26",83,1.41583001346263,0.296713192689963
"2018-07-27",84,0.232364704126611,-0.246762469123002
"2018-07-30",85,-0.15554674041365,-0.590257822479394
"2018-07-31",86,0.556032977060442,-0.312871863375228
"2018-08-01",87,-0.465623953669913,0.157822392883092
"2018-08-02",88,-1.27364693121775,0.172413543315806
"2018-08-03",89,0.551810557026199,0.480415616793495
"2018-08-06",90,-0.0644894834354056,0.13124866725218
"2018-08-07",91,1.64816326186445,0.211493335732461
"2018-08-08",92,-0.575403345357235,0.102794166720676
"2018-08-09",93,0.00202654601247623,-0.144734917141783
"2018-08-10",94,-2.60272316825624,-0.0274848575285612
"2018-08-13",95,-0.0600875075481931,-0.473212482774861
"2018-08-14",96,-0.343927408356532,-0.167916385518358
"2018-08-15",97,-3.07410336333279,0.529510550098984
"2018-08-16",98,0.590600144652046,-0.26376836051728
"2018-08-17",99,-0.12649683731199,0.250672230438293
"2018-08-20",100,1.11561044753335,0.139468869560676
"2018-08-21",101,0.824707575281118,0.0632538681960251
