"","Date","true_return","returnhat"
"2019-04-01",1,0.837792382425102,0.0296313378817259
"2019-04-02",2,0.103494828753497,0.0396975273280258
"2019-04-03",3,0.486923617583752,0.029332912995278
"2019-04-04",4,-0.254722059305798,0.0365207577236917
"2019-04-05",5,0.353294541204891,0.0405163943855573
"2019-04-08",6,0.857262259392191,0.0324933597868361
"2019-04-09",7,0.491364474755844,0.0277122565834282
"2019-04-10",8,0.834705626248672,0.029888628256437
"2019-04-11",9,-1.02651876813974,0.0351028275538822
"2019-04-12",10,0.504241650185562,0.0312539132663578
"2019-04-15",11,-0.383214798996569,0.030996913681456
"2019-04-16",12,0.514799162660227,0.0334384473196802
"2019-04-17",13,0.606379254162988,0.03320322309956
"2019-04-18",14,-0.187064104740462,0.0306711210986297
"2019-04-22",15,0.885443334318302,0.0323538963884061
"2019-04-23",16,0.131143731557856,0.0401500215963948
"2019-04-24",17,-0.813532658682433,0.0427294656359379
"2019-04-25",18,-1.07978201896132,0.0348988029907933
"2019-04-26",19,0.0679522089150067,0.02877314742782
"2019-04-29",20,0.487005219977411,0.0319182800918727
"2019-04-30",21,-0.393577845774351,0.036739624800175
"2019-05-02",22,-0.626816347470867,0.0259876904031891
"2019-05-03",23,0.637885946440886,0.0200746212187175
"2019-05-06",24,-0.167659768000416,0.020603622094596
"2019-05-07",25,-0.475269132043983,0.0255005027244553
"2019-05-08",26,-0.295258799122697,0.0209706084746513
"2019-05-09",27,-0.295258799122697,0.0216973043512286
"2019-05-10",28,-1.21698084253318,0.0225099045364532
"2019-05-13",29,-0.392580933827596,0.0131850972606274
"2019-05-14",30,2.15308214825509,0.00921648953410771
"2019-05-15",31,0.345129558338613,0.0242291580109803
"2019-05-16",32,0.883537909996734,0.0258435938896052
"2019-05-17",33,-0.401142991983151,0.030234257019168
"2019-05-20",34,0.100387654399668,0.0292561411707851
"2019-05-21",35,1.40460066922623,0.0325998854644619
"2019-05-22",36,0.825243869931137,0.0362543134633518
"2019-05-23",37,-1.03647916233467,0.0395289932367449
"2019-05-24",38,0.227662050413035,0.0350295243043312
"2019-05-27",39,0.545729758561587,0.0322635146335689
"2019-05-28",40,-1.01490600592805,0.0360796229899736
"2019-05-29",41,0.292793291106791,0.0308271922491575
"2019-05-30",42,0.641596067421164,0.0335149349630782
"2019-05-31",43,0.0394308621692987,0.0428585893908584
"2019-06-03",44,1.66775030008246,0.044737013120968
"2019-06-04",45,-0.441764764922285,0.0531287146027303
"2019-06-05",46,-0.2425825911444,0.04999147958213
"2019-06-06",47,0.975102481722191,0.0506044361284727
"2019-06-07",48,0.36032690238211,0.0603978488556716
"2019-06-10",49,0.569928707988305,0.065946986670563
"2019-06-11",50,0.443255398838549,0.0691451621292521
"2019-06-12",51,0.443255398838549,0.0652908491447479
"2019-06-13",52,0.215577727698322,0.0691400825814914
"2019-06-14",53,-0.337570460502917,0.0663480446139182
"2019-06-17",54,-0.00331453500572159,0.0662550032904342
"2019-06-18",55,1.06622562238325,0.067865653918583
"2019-06-19",56,0.114946381031032,0.0693267428810958
"2019-06-20",57,1.71406842321609,0.069693619818426
"2019-06-21",58,-0.904562119018543,0.0694700925597059
"2019-06-24",59,0.682013560293456,0.0664284545637375
"2019-06-25",60,-0.341866845455252,0.0701404200997236
"2019-06-26",61,0.328425353151547,0.0687369736939261
"2019-06-27",62,0.0866228984924845,0.0642693295040845
"2019-06-28",63,-0.421580812223933,0.0641638394756498
"2019-07-01",64,1.19360120167201,0.0578386373121874
"2019-07-02",65,-0.183011543889936,0.0604557827813685
"2019-07-03",66,0.188116563963474,0.0634268684979526
"2019-07-04",67,0.563824360288723,0.0662302542931232
"2019-07-05",68,-0.710522558440128,0.065697935678776
"2019-07-08",69,0.0503550484968003,0.0648625255387886
"2019-07-09",70,-0.259426763504324,0.0686857475535333
"2019-07-10",71,0.725413728613729,0.0724754592005681
"2019-07-11",72,-0.487572224374189,0.0802714061403702
"2019-07-12",73,-0.618734582215479,0.0806983304700859
"2019-07-15",74,-0.0716230901140834,0.0744747301379676
"2019-07-16",75,-0.249092737213095,0.0708236388410141
"2019-07-17",76,-1.18943770454527,0.070311596887476
"2019-07-18",77,-0.689770139625111,0.063835256820745
"2019-07-19",78,0.060356688398857,0.0603520356471343
"2019-07-22",79,-0.560331861683745,0.0580416765047694
"2019-07-23",80,0.261783237073239,0.0532801277860563
"2019-07-24",81,-0.343564481736473,0.0573530024488264
"2019-07-25",82,0.439105961571911,0.0605089911504425
"2019-07-26",83,0.0878755162749843,0.061257888224352
"2019-07-29",84,0.32009144849315,0.0631501476079604
"2019-07-30",85,-0.037302714883662,0.0623581520154092
"2019-07-31",86,0.430142279254574,0.0702788044922484
"2019-08-01",87,-1.37155346369366,0.0760218466874134
"2019-08-02",88,-4.21069653688891,0.0806904336379635
"2019-08-05",89,-0.65955048291418,0.06311141317967
"2019-08-06",90,0.758896374226102,0.0550231368056607
"2019-08-07",91,-0.587272234270214,0.0645896448632187
"2019-08-08",92,1.19362655292348,0.0594140000501027
"2019-08-09",93,-0.891828416424546,0.0675937651304496
"2019-08-12",94,0.298709123928866,0.06086943397833
"2019-08-13",95,0.242271993350798,0.0603656992755717
"2019-08-14",96,-2.45524971148838,0.0629919760931674
"2019-08-15",97,-0.614557533482064,0.0585105294827152
"2019-08-16",98,-0.670492080061117,0.0509103606339462
"2019-08-19",99,0.511132976482764,0.0433917212676492
"2019-08-20",100,1.11229860445791,0.0468354966621805
"2019-08-21",101,1.00885980098357,0.0496301974317272
